,mae,val_mae
0,1.092681646347046,0.2391297072172165
1,0.20762327313423157,0.15783903002738953
2,0.1833116114139557,0.1587548702955246
3,0.1559542864561081,0.11928760260343552
4,0.12891733646392822,0.10266391932964325
5,0.12135524302721024,0.10122913122177124
6,0.11259927600622177,0.0918092355132103
7,0.10465153306722641,0.08304743468761444
8,0.10039898753166199,0.08060979098081589
9,0.09412597119808197,0.07959277182817459
10,0.09046542644500732,0.0811958834528923
11,0.09035242348909378,0.07559683918952942
12,0.08681372553110123,0.07134563475847244
13,0.08457044512033463,0.07279220223426819
14,0.0850585475564003,0.07708064466714859
15,0.0861508920788765,0.07589619606733322
16,0.08215326815843582,0.08619117736816406
17,0.08464836329221725,0.09468001872301102
18,0.08819805085659027,0.08162099123001099
