,mae,val_mae
0,0.33537840843200684,0.31059473752975464
1,0.2874329090118408,0.24850276112556458
2,0.24484601616859436,0.2005215734243393
3,0.180287703871727,0.1419345587491989
4,0.1400499790906906,0.11454011499881744
5,0.12250597029924393,0.10052940249443054
6,0.10920260846614838,0.0956350788474083
7,0.102253757417202,0.08609247207641602
8,0.09250914305448532,0.07749487459659576
9,0.08649028092622757,0.07448062300682068
10,0.08408445119857788,0.08275334537029266
11,0.08437856286764145,0.07435501366853714
12,0.08094631880521774,0.07259707152843475
13,0.07991243153810501,0.0700017437338829
14,0.07828794419765472,0.06862727552652359
15,0.07842473685741425,0.07174796611070633
16,0.07646077126264572,0.06738512217998505
17,0.07351936399936676,0.06413565576076508
18,0.07201521843671799,0.06801463663578033
19,0.07124144583940506,0.06826303899288177
20,0.07165101915597916,0.06727300584316254
21,0.06799692660570145,0.0636260136961937
22,0.06875038146972656,0.06043180078268051
23,0.06867092847824097,0.06638060510158539
24,0.06727559119462967,0.06592445075511932
25,0.0669664815068245,0.0671396479010582
26,0.06857786327600479,0.06108856573700905
27,0.06723663210868835,0.06740358471870422
28,0.06458520889282227,0.05943971127271652
29,0.0661989226937294,0.06944975256919861
30,0.06863771378993988,0.06136341392993927
31,0.06752121448516846,0.06326555460691452
32,0.06515464931726456,0.05849315598607063
