,mae,val_mae
0,0.3399987816810608,0.21976621448993683
1,0.21291138231754303,0.1839786171913147
2,0.16757406294345856,0.14280228316783905
3,0.12901148200035095,0.11060600727796555
4,0.11351902037858963,0.09945587068796158
5,0.10276603698730469,0.09290345013141632
6,0.09708146005868912,0.08817979693412781
7,0.08766847848892212,0.07769988477230072
8,0.08228176832199097,0.07596955448389053
9,0.07798821479082108,0.07482609152793884
10,0.07449489831924438,0.06997175514698029
11,0.07094229012727737,0.0656830444931984
12,0.07259831577539444,0.06639746576547623
13,0.07033426314592361,0.07025441527366638
14,0.06672493368387222,0.07227513194084167
15,0.06561314314603806,0.06479699164628983
16,0.06467434018850327,0.07203064113855362
17,0.06424357742071152,0.062185775488615036
18,0.06393945962190628,0.0684451311826706
19,0.06307759135961533,0.06122269108891487
20,0.06064990162849426,0.06323782354593277
21,0.05939594656229019,0.056996554136276245
22,0.05912616476416588,0.05891597270965576
23,0.05847606062889099,0.06185498088598251
24,0.06055673584342003,0.07314561307430267
25,0.06307900696992874,0.056821756064891815
26,0.05716834217309952,0.05604991689324379
27,0.05718700587749481,0.06268994510173798
28,0.05658869072794914,0.05629223212599754
29,0.05638384819030762,0.0578797347843647
30,0.05844777822494507,0.059364430606365204
31,0.057709403336048126,0.06112462282180786
