,mae,val_mae
0,0.30332332849502563,0.20255953073501587
1,0.17339397966861725,0.12721027433872223
2,0.1169230118393898,0.09800346940755844
3,0.09896545857191086,0.08406214416027069
4,0.09075748175382614,0.08737334609031677
5,0.08519589900970459,0.07393232733011246
6,0.07733558863401413,0.06714009493589401
7,0.0766635462641716,0.06924102455377579
8,0.07289152592420578,0.0684775561094284
9,0.07017190754413605,0.06432680785655975
10,0.07008180022239685,0.06132492050528526
11,0.06978936493396759,0.06035264581441879
12,0.07052383571863174,0.06353718787431717
13,0.06918636709451675,0.061320651322603226
14,0.0645054280757904,0.05981234088540077
15,0.06467299908399582,0.06390385329723358
16,0.06385817378759384,0.05991562083363533
17,0.06388156861066818,0.06166785955429077
18,0.06309813261032104,0.05725245550274849
19,0.06228373199701309,0.059236716479063034
20,0.06380979716777802,0.062105778604745865
21,0.06118522211909294,0.060961686074733734
22,0.06276104599237442,0.07109997421503067
23,0.06427212804555893,0.05861646682024002
24,0.060177259147167206,0.05651441588997841
25,0.05953941494226456,0.05658078193664551
26,0.0597262978553772,0.05524510145187378
27,0.05883831903338432,0.06987741589546204
28,0.06107339262962341,0.05281153693795204
29,0.058688607066869736,0.0561782643198967
30,0.05880298838019371,0.060814231634140015
31,0.05965256318449974,0.05619635432958603
32,0.058223433792591095,0.055991727858781815
33,0.05829104036092758,0.05477474629878998
34,0.05758803337812424,0.05182593688368797
35,0.05737091973423958,0.0624028705060482
36,0.05772250145673752,0.05176762118935585
37,0.05612478032708168,0.05298805236816406
38,0.058109983801841736,0.05632498115301132
39,0.05692791938781738,0.05321446433663368
40,0.0574181042611599,0.05660384148359299
41,0.0568489171564579,0.052682098001241684
42,0.0566999614238739,0.05865256488323212
