,mae,val_mae
0,0.35580164194107056,0.3039017617702484
1,0.290107786655426,0.24633756279945374
2,0.24327977001667023,0.2103213220834732
3,0.19897432625293732,0.1684662103652954
4,0.16313032805919647,0.1365623027086258
5,0.13689273595809937,0.11395386606454849
6,0.11914391815662384,0.10132604837417603
7,0.11003244668245316,0.0987415611743927
8,0.10130691528320312,0.08791438490152359
9,0.09574023634195328,0.08272606879472733
10,0.09112976491451263,0.07162477821111679
11,0.08686499297618866,0.07504963874816895
12,0.08382607251405716,0.07063669711351395
13,0.08128281682729721,0.07222249358892441
14,0.07956352084875107,0.07255463302135468
15,0.07741362601518631,0.06409970670938492
16,0.07493738830089569,0.07078570127487183
17,0.07340583950281143,0.06315026432275772
18,0.07290526479482651,0.06197969615459442
19,0.07316737622022629,0.06498399376869202
