,mae,val_mae
0,0.24309498071670532,0.11466404795646667
1,0.11562184244394302,0.09973940253257751
2,0.09445542842149734,0.07754717767238617
3,0.0832456424832344,0.07166112959384918
4,0.08438439667224884,0.08792876452207565
5,0.0856919139623642,0.06188815087080002
6,0.07425021380186081,0.06529417634010315
7,0.07106127589941025,0.059191808104515076
8,0.0713726133108139,0.05276927724480629
9,0.07575149089097977,0.06308948993682861
10,0.07125405967235565,0.07229766249656677
11,0.06584014743566513,0.06632918864488602
